unit_id,region_name,region_type,ppr_rank,ppr_species_2019,global_ppr_share,cumulative_ppr_share,selected_all84,selected_top25,article_count,best_quality_score,search_status,geometry_source,marker_lat,marker_lon,total_catch_tonnes,ppr_species,fraction_selected_ppr,rank_selected_ppr,accumulated fraction,catch_tl_coverage,data availability,ppr,search_notes
EEZ_474,Martinique (France),EEZ,131,1473241.0944450698,1.9817291680771428e-05,0.9997850874808604,,,1,22,proxy_only,Selected Sea Around Us polygon from PPR Global Estimation release,15.4525,-59.309619833524685,2440.9497922336996,1473241.0944450698,1.9817291680771435e-05,131,0.9997850874808605,1,available,1473241.0944450698,"No standalone Martinique model verified. Caribbean regional model is a basin proxy. Also located the 2008 Lesser Antilles Pelagic Ecosystem report, which explicitly accounts for Martinique catch, but did not locate an authentic primary-hosted full report download in this pass."
EEZ_060,Bermuda (UK),EEZ,132,1333927.0877780481,1.7943310350935368e-05,0.9998030307912114,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,32.327,-66.78242946406692,873.7608096846,1333927.0877780481,1.7943310350935375e-05,132,0.9998030307912115,1,available,1333927.0877780481,Ecopath/Ecosim searches returned papers citing Bermuda reef feeding data and a different biogeochemical EcoSim program. No local EwE mass-balance model confirmed.
EEZ_711,Prince Edward Isl. (South Africa),EEZ,133,1225800.4341437377,1.6488845469649934e-05,0.999819519636681,,,2,48,direct_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-46.7475,37.78289340322609,974.4787150097001,1225800.4341437377,1.6488845469649937e-05,133,0.9998195196366811,1,available,1225800.4341437377,Verified EEZ-scale Prince Edward archipelago model and its detailed thesis documentation across three decades.
EEZ_028,Antigua & Barbuda,EEZ,134,1185125.45188696,1.5941706246794908e-05,0.9998354613429278,,,1,36,proxy_only,Selected Sea Around Us polygon from PPR Global Estimation release,19.0175,-60.192621647509576,3754.318094694,1185125.45188696,1.594170624679491e-05,134,0.9998354613429279,1,available,1185125.45188696,"Lesser Antilles model explicitly aggregates island EEZs from Antigua/St Kitts to Trinidad. Useful regional pelagic context, with no separate country balance or whole-ecosystem EEZ reconstruction."
EEZ_876,Wallis & Futuna Isl. (France),EEZ,135,1119183.1426833072,1.505468376247801e-05,0.9998505160266903,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-12.354,-176.75001079474345,971.0058082377002,1119183.1426833072,1.5054683762478014e-05,135,0.9998505160266904,1,available,1119183.1426833072,No local EwE model verified. Official biodiversity and reef-assessment material documents local systems but supplies no identified mass-balance model.
EEZ_638,Réunion (France),EEZ,136,1039295.5371920003,1.3980076228335096e-05,0.9998644961029186,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-21.4515,54.39346443350476,537.9865677244,1039295.5371920003,1.39800762283351e-05,136,0.9998644961029187,1,available,1039295.5371920003,No dedicated model verified. French-language meeting notices (réunion) and the unrelated ECOPATH seabird-disease programme were excluded as false positives.
EEZ_580,Northern Marianas (USA),EEZ,137,1005725.4354424983,1.3528508253051563e-05,0.9998780246111716,,,1,25,proxy_only,Selected Sea Around Us polygon from PPR Global Estimation release,18.074,147.53346144859813,498.5314401099001,1005725.4354424983,1.3528508253051567e-05,137,0.9998780246111718,1,available,1005725.4354424983,No dedicated CNMI model verified. Only a regional pelagic proxy for the southern part of this north-south archipelago is defensible.
EEZ_654,Saint Helena (UK),EEZ,138,982147.5503922047,1.3211350506760642e-05,0.9998912359616785,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-15.9695,-7.511524568965518,515.4002517916999,982147.5503922047,1.3211350506760644e-05,138,0.9998912359616786,1,available,982147.5503922047,No Ecopath/EwE model verified. Tuna habitat-distribution and ecosystem-service studies are not trophic mass-balance models.
EEZ_896,Crozet Isl. (France),EEZ,139,829294.7328154038,1.1155251962151283e-05,0.9999023912136407,,,1,44,partial_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-46.223,51.26142358899624,962.1183434891,829294.7328154038,1.1155251962151285e-05,139,0.9999023912136408,1,available,829294.7328154038,Crozet is explicitly represented in a combined Crozet/Kerguelen 2017 model using shared mobile groups and area-specific food webs. Conservative subregional classification until the model's spatial extent is recovered.
EEZ_488,Hawaii Northwest Islands (USA),EEZ,140,790459.7617226115,1.0632863635853554e-05,0.9999130240772764,,,1,54,partial_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,25.906,-170.0015,456.12053987310003,790459.7617226115,1.0632863635853557e-05,140,0.9999130240772767,1,available,790459.7617226115,French Frigate Shoals model in existing HAW-2013 is a defensible local study; it is not whole-EEZ coverage.
HS_067,"Pacific, Northeast",High Seas,141,759816.5237174243,1.0220666346569525e-05,0.9999232447436229,True,False,0,0,no suitable Ecopath model found after web + Zotero search,Selected Sea Around Us polygon from PPR Global Estimation release,50.12916,-149.56553,402.29139540870005,759816.5237174243,1.0220666346569526e-05,141,0.9999232447436233,1,available,759816.5237174243,
EEZ_396,Johnston Atoll (USA),EEZ,142,709090.631793451,9.5383273866973e-06,0.9999327830710096,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,16.6845,-169.50457013444856,308.29794792170003,709090.631793451,9.538327386697302e-06,142,0.99993278307101,1,available,709090.631793451,"No island-specific Ecopath/EwE study located. Hawaiian reef models concern French Frigate Shoals, not Johnston; the verified 2007 warm-pool domain does not reach Johnston."
EEZ_844,Palmyra Atoll & Kingman Reef (USA),EEZ,143,628775.9881433196,8.4579755519208e-06,0.9999412410465616,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,6.1665,-163.17303487141277,280.5961402573,628775.9881433196,8.457975551920801e-06,143,0.9999412410465619,1,available,628775.9881433196,"Searches found coral-reef trophic structure and isotope studies, but did not verify a Palmyra/Kingman Ecopath model. Hawaii reef models are geographically separate and were not assigned."
LME_057,Laptev Sea,LME,144,507104.9804889677,6.821318892755386e-06,0.9999480623654542,True,False,0,0,no_additional_model_confirmed,Selected Sea Around Us polygon from PPR Global Estimation release,74.61561,118.9956,2616.1834162357,507104.9804889677,6.821318892755388e-06,144,0.9999480623654546,1,available,507104.9804889677,Exact regional Ecopath search returned mentions in other Arctic models or general ecosystem literature; no defensible local Ecopath model publication confirmed. Adjacent Beaufort or Barents models not transferred.
EEZ_905,St Martin (France),EEZ,145,499593.895973369,6.7202835949716165e-06,0.9999547826490492,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,18.0295,-63.329996652572234,547.9161662649999,499593.895973369,6.720283594971618e-06,145,0.9999547826490496,1,available,499593.895973369,No local mass-balance model verified; reef inventories and management material found. No adjacent-island or Caribbean-wide model substituted as full EEZ coverage.
EEZ_660,Anguilla (UK),EEZ,146,448305.9886107153,6.030384688584581e-06,0.999960813033738,,,1,22,proxy_only,Selected Sea Around Us polygon from PPR Global Estimation release,20.003500000000003,-62.44027895437861,1027.036715517,448305.9886107153,6.030384688584583e-06,146,0.9999608130337382,1,available,448305.9886107153,No island-specific model verified. Many hits concern the eel genus Anguilla and were excluded. Caribbean model retained only as a broad basin proxy.
LME_055,Beaufort Sea,LME,147,439874.51024657505,5.9169687197575515e-06,0.9999667300024578,True,False,2,67,searched_additional_sources,Selected Sea Around Us polygon from PPR Global Estimation release,69.90499,-116.84703,212.78852302800001,439874.51024657505,5.916968719757552e-06,147,0.999966730002458,1,available,439874.51024657505,"Targeted regional and bibliographic searches conducted; this is a broad follow-up search, not an assertion that all literature is exhausted."
EEZ_904,St Barthelemy (France),EEZ,148,405068.1217651294,5.448770842647105e-06,0.9999721787733005,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,17.976999999999997,-62.645551127819544,526.0359177130001,405068.1217651294,5.448770842647106e-06,148,0.9999721787733006,1,available,405068.1217651294,"Targeted geographic Ecopath/EwE search returned no verified local marine mass-balance model. This is a search outcome, not evidence that no unpublished model exists. No unsupported full-EEZ assignment or island-surrounding rectangle added."
EEZ_037,Macquarie Isl. (Australia),EEZ,149,396113.66785745224,5.3283200721659145e-06,0.9999775070933727,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-54.721500000000006,155.87188314447593,434.33,396113.66785745224,5.328320072165915e-06,149,0.9999775070933727,1,available,396113.66785745224,Targeted Ecopath and Ecosim searches returned ecological risk assessments and terrestrial restoration material; no defensible marine mass-balance model located. Nearby Tasmania or New Zealand models were not automatically transferred.
HS_058,"Indian Ocean, Antarctic",High Seas,150,316826.047060139,4.261783227694706e-06,0.9999817688766004,True,False,1,21,curated,Selected Sea Around Us polygon from PPR Global Estimation release,-66.24622,81.09753,1622.2799593135003,316826.047060139,4.261783227694707e-06,150,0.9999817688766004,1,available,316826.047060139,
LME_056,East Siberian Sea,LME,151,275429.0625472164,3.7049319968335557e-06,0.9999854738085971,True,False,0,0,no_additional_model_confirmed,Selected Sea Around Us polygon from PPR Global Estimation release,70.46886,162.27356,1304.0687744917002,275429.0625472164,3.7049319968335566e-06,151,0.9999854738085973,1,available,275429.0625472164,Exact regional Ecopath search returned mentions in other Arctic models or general ecosystem literature; no defensible local Ecopath model publication confirmed. Adjacent Beaufort or Barents models not transferred.
EEZ_038,Lord Howe Isl. (Australia),EEZ,152,237070.88244243458,3.1889572209830657e-06,0.9999886627658182,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-30.762999999999998,159.7847467315811,111.5646524811,237070.88244243458,3.1889572209830666e-06,152,0.9999886627658182,1,available,237070.88244243458,Targeted Ecopath and Ecosim searches did not identify a marine EwE model for Lord Howe. Geographic proximity alone is insufficient to assign a mainland Australian model.
EEZ_166,Cocos (Keeling) Isl. (Australia),EEZ,153,192511.22902126814,2.589563372704647e-06,0.9999912523291908,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-11.9515,96.86877284631402,268.594720107,192511.22902126814,2.5895633727046474e-06,153,0.999991252329191,1,available,192511.22902126814,"Search located CSIRO conservation characterization with conceptual trophic systems, but no demonstrated island-specific Ecopath model. Australian Indian Ocean territory must not be confused with Kiribati Christmas Island or Costa Rican Cocos Island."
LME_058,Kara Sea,LME,154,137138.92556169763,1.8447232424421717e-06,0.9999930970524334,True,False,0,0,no_additional_model_confirmed,Selected Sea Around Us polygon from PPR Global Estimation release,72.87491,77.99103,719.2892019078,137138.92556169763,1.844723242442172e-06,154,0.9999930970524334,1,available,137138.92556169763,Exact regional Ecopath search returned mentions in other Arctic models or general ecosystem literature; no defensible local Ecopath model publication confirmed. Adjacent Beaufort or Barents models not transferred.
EEZ_856,Tristan da Cunha Isl. (UK),EEZ,155,117455.8801231217,1.5799569023686457e-06,0.9999946770093359,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-38.98950000000001,-11.144604089539385,733.0059081887999,117455.8801231217,1.579956902368646e-06,155,0.9999946770093359,1,available,117455.8801231217,"Ecosystem field assessments, carbon assessments, and lobster/seabird interactions found; no verified Ecopath/Ecosim model or complete trophic parameter set for the EEZ."
EEZ_895,St Paul & Amsterdam Isl. (France),EEZ,156,97675.0183717673,1.313874786887566e-06,0.9999959908841227,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-38.3165,77.53959714757357,497.3573467841,97675.0183717673,1.3138747868875665e-06,156,0.9999959908841227,1,available,97675.0183717673,"The prominent IPEV 1151 ECOPATH hit is a pathogen ecology programme, not Ecopath with Ecosim trophic modelling. Crozet/Kerguelen food webs do not establish Amsterdam/Saint Paul coverage."
EEZ_909,Sint Maarten (Netherlands),EEZ,157,85688.12663919516,1.1526332014431365e-06,0.999997143517324,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,17.939,-63.12733095238095,83.0733507754,85688.12663919516,1.1526332014431368e-06,157,0.9999971435173242,1,available,85688.12663919516,No local Ecopath model verified. Nature policy inventories are not trophic-model documentation; adjacent islands were not substituted.
EEZ_872,Wake Isl. (USA),EEZ,158,68115.70486681667,9.16257899998036e-07,0.999998059775224,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,19.566,166.62642371005296,34.633787389199995,68115.70486681667,9.162578999980362e-07,158,0.9999980597752242,1,available,68115.70486681667,"Targeted geographic Ecopath/EwE search returned no verified local marine mass-balance model. This is a search outcome, not evidence that no unpublished model exists. No unsupported full-EEZ assignment or island-surrounding rectangle added."
EEZ_855,Ascension Isl. (UK),EEZ,159,46972.74183264927,6.318534891899815e-07,0.9999986916287132,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-7.946,-12.621263146551724,32.764000004,46972.74183264927,6.318534891899816e-07,159,0.9999986916287134,1,available,46972.74183264927,No local Ecopath/EwE found. Ascension Bay Mexican Caribbean models are a name collision. Ascension Island integrated ecosystem assessment uses ODEMM and was excluded as a non-EwE method.
EEZ_574,Norfolk Isl. (Australia),EEZ,160,32366.394255930376,4.353763128405135e-07,0.9999991270050261,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-29.139499999999998,167.95939812908802,17.4978128176,32366.394255930376,4.353763128405136e-07,160,0.9999991270050262,1,available,32366.394255930376,"No defensible island-specific model located. Norfolk Bay, Tasmania and Norfolk, Virginia are false-positive place-name matches and were excluded."
EEZ_074,Bouvet Isl. (Norway),EEZ,161,25983.663702706264,3.495190600324396e-07,0.999999476524086,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-54.44,6.333796015229753,133.56110065549998,25983.663702706264,3.4951906003243967e-07,161,0.9999994765240863,1,available,25983.663702706264,"A Bouvet food-web study provides an isotope-based conceptual network, not a demonstrated Ecopath reconstruction. Antarctic Peninsula and South Georgia models are geographically distinct."
EEZ_162,Christmas Isl. (Australia),EEZ,162,22536.376227926663,3.031478980734324e-07,0.9999997796719841,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-11.5155,105.61604032258063,25.629903931,22536.376227926663,3.0314789807343247e-07,162,0.9999997796719844,1,available,22536.376227926663,"Search located CSIRO conservation characterization with conceptual trophic systems, but no demonstrated island-specific Ecopath model. Australian Indian Ocean territory must not be confused with Kiribati Christmas Island or Costa Rican Cocos Island."
LME_066,Canadian High Arctic - North Greenland,LME,163,10566.207059943801,1.4213125608283794e-07,0.9999999218032402,True,False,2,63,searched_additional_sources,Selected Sea Around Us polygon from PPR Global Estimation release,79.6987,-76.87303,53.5919340839,10566.207059943801,1.4213125608283796e-07,163,0.9999999218032405,1,available,10566.207059943801,"Targeted regional and bibliographic searches conducted; this is a broad follow-up search, not an assertion that all literature is exhausted. Existing ARC-2012 sunstone title could not be independently matched by exact-title search; new Mohammed2001 is a separately verified source and does not validate that existing record. Follow-up: direct USask handle and global Handle API both404; Handle responseCode100 confirms this identifier is not registered. Carder/mercury and exact sunstone-title searches did not identify a documented original. Texas2015 report mentions Booth2012 Lancaster Sound Ecotracer work, but this cannot establish equivalence to Carder2012."
EEZ_154,Desventuradas Isl. (Chile),EEZ,164,4740.625617241973,6.376849041236413e-08,0.9999999855717304,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-26.211,-79.96613650212565,21.535833428,4740.625617241973,6.376849041236414e-08,164,0.9999999855717309,1,available,4740.625617241973,Targeted English/Spanish searches did not identify a defensible Desventuradas Ecopath model. Shared Chilean sovereignty does not justify mainland model transfer.
EEZ_612,Pitcairn (UK),EEZ,165,1014.8820128320708,1.365167788605387e-08,0.9999999992234084,,,0,0,no_defensible_model_found,Selected Sea Around Us polygon from PPR Global Estimation release,-24.4865,-126.94757261592878,3,1014.8820128320708,1.3651677886053872e-08,165,0.9999999992234088,1,available,1014.8820128320708,No defensible local model found. WCPO workshop participation references are not a model for Pitcairn; the 2007 fixed domain excludes Pitcairn.
LME_061,Antarctic,LME,166,57.732741635911154,7.765915469256052e-10,1.0,True,False,3,67,searched_additional_sources,Selected Sea Around Us polygon from PPR Global Estimation release,-71.16877,-99.4491,0.2496140134,57.732741635911154,7.765915469256054e-10,166,1.0000000000000002,1,available,57.732741635911154,Found thesis containing development of the Hudson Bay and Antarctic Peninsula ecosystem models as a detailed alternative to blocked chapter/publisher routes.
LME_064,Central Arctic Ocean,LME,,,,,True,False,0,0,model_under_development,Selected Sea Around Us polygon from PPR Global Estimation release,80.44875,-137.10591,,,,,,,empty_catch_archive,,2026 Tara/SEDNA primary document explicitly states an ecosystem model integrating midnight sun/polar night for the Central Arctic Ocean has not yet been developed; SEDNA advertises developing an Ecopath with Ecosim model. No completed documented model added.
