unit_id,match_method,tl_source,match_confidence,taxa_count,catch_tonnes,unit_catch_tonnes,unit_taxa,taxa_fraction,catch_fraction
EEZ_882,exact_2020_supplement,2020 supplement MeanTL,high,37,8706.0887505806,13979.0205088216,72,0.5138888888888888,0.62279676498697
EEZ_882,exact_sea_around_us,Sea Around Us exploited organisms,high,35,5272.931758241,13979.0205088216,72,0.4861111111111111,0.37720323501303
EEZ_891,exact_2020_supplement,2020 supplement MeanTL,high,38,867.1048861026,1698.0118630171,70,0.5428571428571428,0.51065890939177
EEZ_891,exact_sea_around_us,Sea Around Us exploited organisms,high,32,830.9069769145,1698.0118630171,70,0.45714285714285713,0.4893410906082299
EEZ_895,exact_sea_around_us,Sea Around Us exploited organisms,high,2,493.96866088,497.3573467841,3,0.6666666666666666,0.9931866173767994
EEZ_895,exact_2020_supplement,2020 supplement MeanTL,high,1,3.3886859041,497.3573467841,3,0.3333333333333333,0.0068133826232007165
EEZ_896,exact_2020_supplement,2020 supplement MeanTL,high,4,870.1173547804999,962.1183434891,7,0.5714285714285714,0.9043766400139919
EEZ_896,exact_sea_around_us,Sea Around Us exploited organisms,high,3,92.00098870859999,962.1183434891,7,0.42857142857142855,0.09562335998600809
EEZ_897,exact_2020_supplement,2020 supplement MeanTL,high,2,5105.352256,5596.068902999999,6,0.3333333333333333,0.9123104708848508
EEZ_897,exact_sea_around_us,Sea Around Us exploited organisms,high,4,490.716647,5596.068902999999,6,0.6666666666666666,0.0876895291151493
EEZ_898,exact_2020_supplement,2020 supplement MeanTL,high,10,5721.1341229431,5821.568891177801,17,0.5882352941176471,0.9827478176223419
EEZ_898,exact_sea_around_us,Sea Around Us exploited organisms,high,7,100.4347682347,5821.568891177801,17,0.4117647058823529,0.017252182377658055
EEZ_899,exact_sea_around_us,Sea Around Us exploited organisms,high,39,975.1598638779,1565.0256591657,114,0.34210526315789475,0.623095128291857
EEZ_899,exact_2020_supplement,2020 supplement MeanTL,high,75,589.8657952878,1565.0256591657,114,0.6578947368421053,0.3769048717081429
EEZ_900,exact_2020_supplement,2020 supplement MeanTL,high,49,2188.959735301,3619.1201016588,73,0.6712328767123288,0.6048320237556373
EEZ_900,exact_sea_around_us,Sea Around Us exploited organisms,high,24,1430.1603663578,3619.1201016588,73,0.3287671232876712,0.3951679762443626
EEZ_901,exact_2020_supplement,2020 supplement MeanTL,high,102,26702.8113976914,39568.5555486469,152,0.6710526315789473,0.6748492844238924
EEZ_901,exact_sea_around_us,Sea Around Us exploited organisms,high,50,12865.7441509555,39568.5555486469,152,0.32894736842105265,0.32515071557610753
EEZ_902,exact_2020_supplement,2020 supplement MeanTL,high,99,10164.6697194307,15737.0913019012,145,0.6827586206896552,0.6459052390579131
EEZ_902,exact_sea_around_us,Sea Around Us exploited organisms,high,46,5572.4215824705,15737.0913019012,145,0.31724137931034485,0.35409476094208686
EEZ_903,exact_2020_supplement,2020 supplement MeanTL,high,123,14159.0692420532,15335.9862376629,187,0.6577540106951871,0.9232578213509759
EEZ_903,exact_sea_around_us,Sea Around Us exploited organisms,high,64,1176.9169956097,15335.9862376629,187,0.3422459893048128,0.07674217864902402
EEZ_904,exact_sea_around_us,Sea Around Us exploited organisms,high,12,265.184275339,526.035917713,29,0.41379310344827586,0.5041181911910471
EEZ_904,exact_2020_supplement,2020 supplement MeanTL,high,17,260.851642374,526.035917713,29,0.5862068965517241,0.495881808808953
EEZ_905,exact_sea_around_us,Sea Around Us exploited organisms,high,12,313.149684385,547.916166265,29,0.41379310344827586,0.5715284630487522
EEZ_905,exact_2020_supplement,2020 supplement MeanTL,high,17,234.76648188000001,547.916166265,29,0.5862068965517241,0.42847153695124784
EEZ_906,exact_2020_supplement,2020 supplement MeanTL,high,24,2774.7905090008,4837.7877946069,37,0.6486486486486487,0.5735659823884997
EEZ_906,exact_sea_around_us,Sea Around Us exploited organisms,high,13,2062.9972856061,4837.7877946069,37,0.35135135135135137,0.4264340176115003
EEZ_907,exact_2020_supplement,2020 supplement MeanTL,high,24,215.1857365539,400.2133530319,39,0.6153846153846154,0.5376775535441669
EEZ_907,exact_sea_around_us,Sea Around Us exploited organisms,high,15,185.027616478,400.2133530319,39,0.38461538461538464,0.46232244645583304
EEZ_908,exact_sea_around_us,Sea Around Us exploited organisms,high,10,457.5847169019,496.32263719279996,21,0.47619047619047616,0.9219501239959523
EEZ_908,exact_2020_supplement,2020 supplement MeanTL,high,11,38.7379202909,496.32263719279996,21,0.5238095238095238,0.07804987600404772
EEZ_909,exact_2020_supplement,2020 supplement MeanTL,high,24,47.146557836,83.0733507754,33,0.7272727272727273,0.5675292665570584
EEZ_909,exact_sea_around_us,Sea Around Us exploited organisms,high,9,35.9267929394,83.0733507754,33,0.2727272727272727,0.4324707334429416
EEZ_910,exact_2020_supplement,2020 supplement MeanTL,high,16,267101.2066873811,267149.7089344195,30,0.5333333333333333,0.9998184454430743
EEZ_910,exact_sea_around_us,Sea Around Us exploited organisms,high,14,48.5022470384,267149.7089344195,30,0.4666666666666667,0.00018155455692563167
EEZ_911,exact_sea_around_us,Sea Around Us exploited organisms,high,26,11393.4163622654,22403.7445093578,40,0.65,0.5085496470246968
EEZ_911,exact_2020_supplement,2020 supplement MeanTL,high,14,11010.328147092401,22403.7445093578,40,0.35,0.4914503529753032
EEZ_912,exact_sea_around_us,Sea Around Us exploited organisms,high,3,615.91641295,747.53431635,5,0.6,0.8239306202788745
EEZ_912,exact_2020_supplement,2020 supplement MeanTL,high,2,131.6179034,747.53431635,5,0.4,0.17606937972112532
EEZ_913,exact_2020_supplement,2020 supplement MeanTL,high,2,3382.6752402,6727.8088462000005,5,0.4,0.5027900342487587
EEZ_913,exact_sea_around_us,Sea Around Us exploited organisms,high,3,3345.133606,6727.8088462000005,5,0.6,0.4972099657512412
EEZ_914,exact_2020_supplement,2020 supplement MeanTL,high,45,254895.4336812775,258009.4224445994,63,0.7142857142857143,0.987930716894688
EEZ_914,exact_sea_around_us,Sea Around Us exploited organisms,high,18,3113.9887633219,258009.4224445994,63,0.2857142857142857,0.01206928310531196
EEZ_915,exact_2020_supplement,2020 supplement MeanTL,high,71,14137.0946366325,14482.0419879626,117,0.6068376068376068,0.9761810280886619
EEZ_915,exact_sea_around_us,Sea Around Us exploited organisms,high,46,344.9473513301,14482.0419879626,117,0.39316239316239315,0.02381897191133809
EEZ_916,exact_sea_around_us,Sea Around Us exploited organisms,high,28,19267.6460500697,27521.246876734498,41,0.6829268292682927,0.7001007671043384
EEZ_916,exact_2020_supplement,2020 supplement MeanTL,high,13,8253.6008266648,27521.246876734498,41,0.3170731707317073,0.29989923289566167
EEZ_917,exact_sea_around_us,Sea Around Us exploited organisms,high,34,194567.98061653948,324367.1527000878,49,0.6938775510204082,0.5998387290356691
EEZ_917,exact_2020_supplement,2020 supplement MeanTL,high,15,129799.1720835483,324367.1527000878,49,0.30612244897959184,0.4001612709643308
EEZ_918,exact_2020_supplement,2020 supplement MeanTL,high,90,29448.413093845502,49423.4057756733,159,0.5660377358490566,0.5958394131620186
EEZ_918,exact_sea_around_us,Sea Around Us exploited organisms,high,69,19974.9926818278,49423.4057756733,159,0.4339622641509434,0.4041605868379814
EEZ_919,exact_2020_supplement,2020 supplement MeanTL,high,192,175816.7585871117,270826.2519812341,348,0.5517241379310345,0.6491865441437865
EEZ_919,exact_sea_around_us,Sea Around Us exploited organisms,high,156,95009.4933941224,270826.2519812341,348,0.4482758620689655,0.3508134558562134
EEZ_920,exact_sea_around_us,Sea Around Us exploited organisms,high,22,5826.863105105899,6195.8538133156,25,0.88,0.9404455432087991
EEZ_920,exact_2020_supplement,2020 supplement MeanTL,high,3,368.9907082097,6195.8538133156,25,0.12,0.05955445679120071
EEZ_921,exact_sea_around_us,Sea Around Us exploited organisms,high,19,18790.8379572655,21241.895209552,88,0.2159090909090909,0.8846121201471554
EEZ_921,exact_2020_supplement,2020 supplement MeanTL,high,69,2451.0572522865,21241.895209552,88,0.7840909090909091,0.11538787985284453
EEZ_922,exact_2020_supplement,2020 supplement MeanTL,high,88,251397.7216361346,441683.3346972359,165,0.5333333333333333,0.5691809083275966
EEZ_922,exact_sea_around_us,Sea Around Us exploited organisms,high,77,190285.6130611013,441683.3346972359,165,0.4666666666666667,0.43081909167240334
EEZ_923,exact_2020_supplement,2020 supplement MeanTL,high,84,271794.1147243853,367466.8570909228,152,0.5526315789473685,0.7396425268827305
EEZ_923,exact_sea_around_us,Sea Around Us exploited organisms,high,68,95672.7423665375,367466.8570909228,152,0.4473684210526316,0.26035747311726964
EEZ_924,exact_sea_around_us,Sea Around Us exploited organisms,high,6,1008.30256986,1114.2683023097,16,0.375,0.904901061772959
EEZ_924,exact_2020_supplement,2020 supplement MeanTL,high,10,105.96573244970001,1114.2683023097,16,0.625,0.095098938227041
EEZ_925,exact_2020_supplement,2020 supplement MeanTL,high,12,122975.4352298494,198174.60282981078,26,0.46153846153846156,0.6205408436491671
EEZ_925,exact_sea_around_us,Sea Around Us exploited organisms,high,14,75199.1675999614,198174.60282981078,26,0.5384615384615384,0.37945915635083294
EEZ_926,exact_2020_supplement,2020 supplement MeanTL,high,63,435484.6466470345,694924.7188260403,112,0.5625,0.6266644930730243
EEZ_926,exact_sea_around_us,Sea Around Us exploited organisms,high,49,259440.0721790058,694924.7188260403,112,0.4375,0.3733355069269757
EEZ_927,exact_sea_around_us,Sea Around Us exploited organisms,high,40,12471.1545923958,20344.1120639465,89,0.449438202247191,0.6130105139607923
EEZ_927,exact_2020_supplement,2020 supplement MeanTL,high,49,7872.9574715507,20344.1120639465,89,0.550561797752809,0.38698948603920763
EEZ_928,exact_2020_supplement,2020 supplement MeanTL,high,36,30385.7714116387,54847.9752029435,87,0.41379310344827586,0.5539998750948969
EEZ_928,exact_sea_around_us,Sea Around Us exploited organisms,high,51,24462.203791304797,54847.9752029435,87,0.5862068965517241,0.4460001249051031
EEZ_929,exact_sea_around_us,Sea Around Us exploited organisms,high,8,348.0175007804,601.562955336,14,0.5714285714285714,0.5785221608036295
EEZ_929,exact_2020_supplement,2020 supplement MeanTL,high,6,253.5454545556,601.562955336,14,0.42857142857142855,0.4214778391963705
EEZ_930,exact_sea_around_us,Sea Around Us exploited organisms,high,30,33109.1042158765,53716.9931959015,63,0.47619047619047616,0.6163618297682875
EEZ_930,exact_2020_supplement,2020 supplement MeanTL,high,33,20607.888980025,53716.9931959015,63,0.5238095238095238,0.3836381702317125
EEZ_931,exact_2020_supplement,2020 supplement MeanTL,high,51,65635.0243488641,66565.8646210142,67,0.7611940298507462,0.9860162520617776
EEZ_931,exact_sea_around_us,Sea Around Us exploited organisms,high,16,930.8402721501001,66565.8646210142,67,0.23880597014925373,0.01398374793822242
EEZ_932,exact_2020_supplement,2020 supplement MeanTL,high,111,115203.2607690614,136822.7965781429,191,0.581151832460733,0.8419887887853976
EEZ_932,exact_sea_around_us,Sea Around Us exploited organisms,high,80,21619.5358090815,136822.7965781429,191,0.418848167539267,0.15801121121460227
EEZ_933,exact_sea_around_us,Sea Around Us exploited organisms,high,47,43084.1324014728,55812.690645263196,88,0.5340909090909091,0.7719415047611459
EEZ_933,exact_2020_supplement,2020 supplement MeanTL,high,41,12728.5582437904,55812.690645263196,88,0.4659090909090909,0.22805849523885421
EEZ_934,exact_sea_around_us,Sea Around Us exploited organisms,high,39,57640.931379182,65184.463024507,57,0.6842105263157895,0.8842740847233964
EEZ_934,exact_2020_supplement,2020 supplement MeanTL,high,18,7543.531645325001,65184.463024507,57,0.3157894736842105,0.11572591527660366
EEZ_935,exact_sea_around_us,Sea Around Us exploited organisms,high,22,4677.763371439,4694.347823299,23,0.9565217391304348,0.9964671446419697
EEZ_935,exact_2020_supplement,2020 supplement MeanTL,high,1,16.58445186,4694.347823299,23,0.043478260869565216,0.0035328553580303537
EEZ_936,exact_sea_around_us,Sea Around Us exploited organisms,high,52,27554.417600183602,32146.8257039048,77,0.6753246753246753,0.8571427192836844
EEZ_936,exact_2020_supplement,2020 supplement MeanTL,high,25,4592.4081037212,32146.8257039048,77,0.3246753246753247,0.14285728071631568
EEZ_937,exact_sea_around_us,Sea Around Us exploited organisms,high,89,1265506.0956189784,1876235.8826732747,138,0.644927536231884,0.6744920014086268
EEZ_937,exact_2020_supplement,2020 supplement MeanTL,high,49,610729.7870542964,1876235.8826732747,138,0.35507246376811596,0.3255079985913733
EEZ_938,exact_sea_around_us,Sea Around Us exploited organisms,high,97,1268919.447418445,2112707.572524511,147,0.6598639455782312,0.6006129120378886
EEZ_938,exact_2020_supplement,2020 supplement MeanTL,high,50,843788.1251060657,2112707.572524511,147,0.3401360544217687,0.3993870879621114
EEZ_939,exact_sea_around_us,Sea Around Us exploited organisms,high,27,1922.011506934,2520.914048787,50,0.54,0.7624264333243822
EEZ_939,exact_2020_supplement,2020 supplement MeanTL,high,23,598.902541853,2520.914048787,50,0.46,0.23757356667561783
EEZ_940,exact_sea_around_us,Sea Around Us exploited organisms,high,10,111.2352,111.2352,10,1.0,1.0
EEZ_941,exact_2020_supplement,2020 supplement MeanTL,high,15,570202.7835288625,599962.7992743407,38,0.39473684210526316,0.9503968983052397
EEZ_941,exact_sea_around_us,Sea Around Us exploited organisms,high,23,29760.0157454782,599962.7992743407,38,0.6052631578947368,0.04960310169476032
EEZ_942,exact_2020_supplement,2020 supplement MeanTL,high,17,101167.4578792337,110424.349369105,40,0.425,0.9161698344363419
EEZ_942,exact_sea_around_us,Sea Around Us exploited organisms,high,23,9256.891489871301,110424.349369105,40,0.575,0.08383016556365815
EEZ_943,exact_2020_supplement,2020 supplement MeanTL,high,14,73158.64655723161,77760.62795477301,30,0.4666666666666667,0.9408186183859266
EEZ_943,exact_sea_around_us,Sea Around Us exploited organisms,high,16,4601.9813975414,77760.62795477301,30,0.5333333333333333,0.05918138161407333
EEZ_944,exact_sea_around_us,Sea Around Us exploited organisms,high,56,348394.8519156273,513071.273739008,103,0.5436893203883495,0.6790379226977552
EEZ_944,exact_2020_supplement,2020 supplement MeanTL,high,47,164676.42182338072,513071.273739008,103,0.4563106796116505,0.32096207730224485
EEZ_945,exact_sea_around_us,Sea Around Us exploited organisms,high,86,1181241.1417789294,2162472.018004568,136,0.6323529411764706,0.5462457465086303
EEZ_945,exact_2020_supplement,2020 supplement MeanTL,high,50,981230.8762256384,2162472.018004568,136,0.36764705882352944,0.4537542534913697
EEZ_946,exact_2020_supplement,2020 supplement MeanTL,high,130,633071.4667181924,947648.9249708245,232,0.5603448275862069,0.6680443042107423
EEZ_946,exact_sea_around_us,Sea Around Us exploited organisms,high,102,314577.458252632,947648.9249708245,232,0.4396551724137931,0.3319556957892576
EEZ_947,exact_2020_supplement,2020 supplement MeanTL,high,66,47779.5894269137,66046.1481549044,110,0.6,0.7234273422706139
EEZ_947,exact_sea_around_us,Sea Around Us exploited organisms,high,44,18266.5587279907,66046.1481549044,110,0.4,0.27657265772938616
EEZ_948,exact_2020_supplement,2020 supplement MeanTL,high,131,938625.7602150039,1708699.3094834064,227,0.5770925110132159,0.5493217882195902
EEZ_948,exact_sea_around_us,Sea Around Us exploited organisms,high,96,770073.5492684026,1708699.3094834064,227,0.42290748898678415,0.4506782117804098
EEZ_949,exact_sea_around_us,Sea Around Us exploited organisms,high,25,33336.779645754,34605.779645754,27,0.9259259259259259,0.9633298248734673
EEZ_949,exact_2020_supplement,2020 supplement MeanTL,high,2,1269.0,34605.779645754,27,0.07407407407407407,0.0366701751265327
EEZ_950,exact_sea_around_us,Sea Around Us exploited organisms,high,31,16435.7663681213,24556.3459940686,46,0.6739130434782609,0.6693083071924152
EEZ_950,exact_2020_supplement,2020 supplement MeanTL,high,15,8120.579625947299,24556.3459940686,46,0.32608695652173914,0.3306916928075848
EEZ_951,exact_sea_around_us,Sea Around Us exploited organisms,high,6,1479.8785731837,1550.4602980179,12,0.5,0.9544769221601925
EEZ_951,exact_2020_supplement,2020 supplement MeanTL,high,6,70.5817248342,1550.4602980179,12,0.5,0.0455230778398075
EEZ_952,exact_2020_supplement,2020 supplement MeanTL,high,32,271951.175527828,303382.6234939234,67,0.47761194029850745,0.89639667689562
EEZ_952,exact_sea_around_us,Sea Around Us exploited organisms,high,35,31431.4479660954,303382.6234939234,67,0.5223880597014925,0.10360332310437996
EEZ_953,exact_2020_supplement,2020 supplement MeanTL,high,51,461341.6734942602,649172.6258836818,100,0.51,0.7106610092596896
EEZ_953,exact_sea_around_us,Sea Around Us exploited organisms,high,49,187830.9523894216,649172.6258836818,100,0.49,0.28933899074031044
EEZ_954,exact_sea_around_us,Sea Around Us exploited organisms,high,40,7985.6176401924,11740.7988358077,74,0.5405405405405406,0.6801596511335709
EEZ_954,exact_2020_supplement,2020 supplement MeanTL,high,34,3755.1811956153,11740.7988358077,74,0.4594594594594595,0.31984034886642915
EEZ_956,exact_sea_around_us,Sea Around Us exploited organisms,high,44,308337.5816408285,421454.1155394422,69,0.6376811594202898,0.7316041539804881
EEZ_956,exact_2020_supplement,2020 supplement MeanTL,high,25,113116.5338986137,421454.1155394422,69,0.36231884057971014,0.2683958460195119
EEZ_957,exact_sea_around_us,Sea Around Us exploited organisms,high,38,1103060.0376565063,1326966.3114427112,59,0.6440677966101694,0.8312645378745386
EEZ_957,exact_2020_supplement,2020 supplement MeanTL,high,21,223906.273786205,1326966.3114427112,59,0.3559322033898305,0.16873546212546156
EEZ_958,exact_2020_supplement,2020 supplement MeanTL,high,13,1188.8181773318,1473.428362565,19,0.6842105263157895,0.8068381249715189
EEZ_958,exact_sea_around_us,Sea Around Us exploited organisms,high,6,284.6101852332,1473.428362565,19,0.3157894736842105,0.19316187502848106
EEZ_959,exact_sea_around_us,Sea Around Us exploited organisms,high,42,1677378.9929060845,2640185.1931024343,82,0.5121951219512195,0.6353262632061907
EEZ_959,exact_2020_supplement,2020 supplement MeanTL,high,40,962806.2001963495,2640185.1931024343,82,0.4878048780487805,0.3646737367938092
EEZ_962,exact_2020_supplement,2020 supplement MeanTL,high,202,157100.066298072,200667.8299873407,375,0.5386666666666666,0.782886157228006
EEZ_962,exact_sea_around_us,Sea Around Us exploited organisms,high,173,43567.7636892687,200667.8299873407,375,0.4613333333333333,0.21711384277199394
EEZ_963,exact_2020_supplement,2020 supplement MeanTL,high,172,143694.4033632402,194491.9853032628,312,0.5512820512820513,0.7388191505124689
EEZ_963,exact_sea_around_us,Sea Around Us exploited organisms,high,140,50797.5819400226,194491.9853032628,312,0.44871794871794873,0.2611808494875312
EEZ_966,exact_2020_supplement,2020 supplement MeanTL,high,58,111999.4874199771,135279.2422413837,89,0.651685393258427,0.8279133262746424
EEZ_966,exact_sea_around_us,Sea Around Us exploited organisms,high,31,23279.7548214066,135279.2422413837,89,0.34831460674157305,0.17208667372535752
EEZ_967,exact_2020_supplement,2020 supplement MeanTL,high,27,1658.5966799766,2447.9523494379,63,0.42857142857142855,0.677544511990786
EEZ_967,exact_sea_around_us,Sea Around Us exploited organisms,high,36,789.3556694613,2447.9523494379,63,0.5714285714285714,0.322455488009214
EEZ_968,exact_sea_around_us,Sea Around Us exploited organisms,high,32,19539.7476602855,34815.7976770108,51,0.6274509803921569,0.5612322268631454
EEZ_968,exact_2020_supplement,2020 supplement MeanTL,high,19,15276.0500167253,34815.7976770108,51,0.37254901960784315,0.43876777313685444
EEZ_969,exact_sea_around_us,Sea Around Us exploited organisms,high,11,7190.6723685886,7461.650372688,39,0.28205128205128205,0.9636839049587119
EEZ_969,exact_2020_supplement,2020 supplement MeanTL,high,28,270.9780040994,7461.650372688,39,0.717948717948718,0.03631609504128807
EEZ_970,exact_sea_around_us,Sea Around Us exploited organisms,high,4,4974.3463966069,6274.562444918601,16,0.25,0.7927798058070696
EEZ_970,exact_2020_supplement,2020 supplement MeanTL,high,12,1300.2160483117,6274.562444918601,16,0.75,0.2072201941929303
EEZ_971,exact_sea_around_us,Sea Around Us exploited organisms,high,13,11025.0970994302,18442.8655651381,29,0.4482758620689655,0.5977974008697734
EEZ_971,exact_2020_supplement,2020 supplement MeanTL,high,16,7417.768465707899,18442.8655651381,29,0.5517241379310345,0.40220259913022655
EEZ_972,exact_sea_around_us,Sea Around Us exploited organisms,high,5,102.5091039144,102.5142017896,9,0.5555555555555556,0.9999502715222769
EEZ_972,exact_2020_supplement,2020 supplement MeanTL,high,4,0.0050978752,102.5142017896,9,0.4444444444444444,4.972847772314388e-05
EEZ_973,exact_sea_around_us,Sea Around Us exploited organisms,high,40,53894.1071402794,89045.4804653548,58,0.6896551724137931,0.6052424767503853
EEZ_973,exact_2020_supplement,2020 supplement MeanTL,high,18,35151.3733250754,89045.4804653548,58,0.3103448275862069,0.3947575232496146
EEZ_974,exact_sea_around_us,Sea Around Us exploited organisms,high,35,128423.7221051761,177084.6873231058,53,0.660377358490566,0.7252107680595572
EEZ_974,exact_2020_supplement,2020 supplement MeanTL,high,18,48660.9652179297,177084.6873231058,53,0.33962264150943394,0.2747892319404427
EEZ_977,exact_sea_around_us,Sea Around Us exploited organisms,high,21,3714.2462788835996,5568.2319259029,73,0.2876712328767123,0.6670423086375532
EEZ_977,exact_2020_supplement,2020 supplement MeanTL,high,52,1853.9856470193001,5568.2319259029,73,0.7123287671232876,0.33295769136244674
