model_id,stage,group_id,group_name,parameter,source_value,solved_value,rule,route,fraction,engine_name_original
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,40,diet_import,p,,37.420923840246175,Frozen exporter settings: normalize diet; deterministic defaults; LIM only where still missing.,,,
28_646_Guinea_(1998),routing_scenario,20,Mâchoiron,EE,0.9590954,0.8675934000000001,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Mֳ¢choiron
28_646_Guinea_(1998),routing_scenario,18,Côtier L pred,EE,0.864617348,0.7757706208723405,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Cֳ´tier L pred
28_646_Guinea_(1998),routing_scenario,17,Gros capitaine,EE,0.9893032,0.8837427153061225,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,16,Bars,EE,0.938103735,0.7653950786426117,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,15,Pel S inv,EE,0.9878919,0.9452348367201426,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,13,Ethmalose,EE,0.95,0.8356491800297727,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,12,Côtier pel S inv,EE,0.904177964,0.898605177071686,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Cֳ´tier pel S inv
28_646_Guinea_(1998),routing_scenario,11,Côtier pel L pred,EE,0.95840466,0.8517156906451613,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Cֳ´tier pel L pred
28_646_Guinea_(1998),routing_scenario,10,Thons mineurs,EE,0.5761902,0.556795084676091,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,9,Thons majeurs,EE,0.5,0.4966457812288593,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,8,Sélaciens M côtiers,EE,0.5,0.40260023735953565,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Sֳ©laciens M cֳ´tiers
28_646_Guinea_(1998),routing_scenario,7,Sélaciens M prof,EE,0.5,0.4246814868885287,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Sֳ©laciens M prof
28_646_Guinea_(1998),routing_scenario,6,Sélaciens L côtiers,EE,0.895822167,0.7193569964117646,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Sֳ©laciens L cֳ´tiers
28_646_Guinea_(1998),routing_scenario,40,Benthos,catch,0.005621521,0.0039350647,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,39,Crustacés,catch,0.0174720585,0.012230440949999997,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Crustacֳ©s
28_646_Guinea_(1998),routing_scenario,38,Céphalopodes,catch,0.053921137,0.037744795899999996,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Cֳ©phalopodes
28_646_Guinea_(1998),routing_scenario,33,Dem S inv,catch,0.005621521,0.0039350647,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,32,Dem S pred,catch,0.007317936,0.005122555199999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,31,Dem M inv,catch,0.0346108563,0.024227599409999998,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,30,Dem M pred,catch,0.0275509749,0.01928568243,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,29,Dem L inv,catch,0.005764287,0.004035000899999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,28,Dem L pred,catch,0.003902228,0.0027315596,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,27,Côtier S inv,catch,0.002413785,0.0016896494999999998,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Cֳ´tier S inv
28_646_Guinea_(1998),routing_scenario,26,Capitaine royal,catch,0.00322339265,0.002256374855,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,24,Côtier M inv,catch,0.06601909,0.046213363,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Cֳ´tier M inv
28_646_Guinea_(1998),routing_scenario,23,Petit capitaine,catch,0.0136735281,0.009571469669999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,22,Mulets,catch,0.013702116,0.0095914812,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,21,Disques,catch,0.006258938,0.0043812566,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,20,Mâchoiron,catch,0.03797333,0.026581331,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Mֳ¢choiron
28_646_Guinea_(1998),routing_scenario,18,Côtier L pred,catch,0.0167031847,0.011692229289999998,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Cֳ´tier L pred
28_646_Guinea_(1998),routing_scenario,17,Gros capitaine,catch,0.004137971,0.0028965796999999996,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,16,Bars,catch,0.100516438,0.0703615066,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,15,Pel S inv,catch,0.09572245,0.067005715,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,13,Ethmalose,catch,0.248826936,0.17417885519999998,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,12,Côtier pel S inv,catch,0.0463841632,0.03246891424,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Cֳ´tier pel S inv
28_646_Guinea_(1998),routing_scenario,11,Côtier pel L pred,catch,0.0198441483,0.013890903809999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Cֳ´tier pel L pred
28_646_Guinea_(1998),routing_scenario,10,Thons mineurs,catch,0.002621422,0.0018349953999999998,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,9,Thons majeurs,catch,6.19128e-05,4.333896e-05,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,8,Sélaciens M côtiers,catch,0.0124656232,0.00872593624,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Sֳ©laciens M cֳ´tiers
28_646_Guinea_(1998),routing_scenario,7,Sélaciens M prof,catch,0.005621521,0.0039350647,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Sֳ©laciens M prof
28_646_Guinea_(1998),routing_scenario,6,Sélaciens L côtiers,catch,0.009999693,0.0069997851,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,Sֳ©laciens L cֳ´tiers
28_646_Guinea_(1998),routing_scenario,44,Detritus,growth,1670.387422664848,1670.6478083136433,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.3,
28_646_Guinea_(1998),routing_scenario,40,Benthos,catch,0.005621521,0.0039350647,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,39,Crustacés,catch,0.0174720585,0.012230440949999997,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Crustacֳ©s
28_646_Guinea_(1998),routing_scenario,38,Céphalopodes,catch,0.053921137,0.037744795899999996,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Cֳ©phalopodes
28_646_Guinea_(1998),routing_scenario,33,Dem S inv,catch,0.005621521,0.0039350647,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,32,Dem S pred,catch,0.007317936,0.005122555199999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,31,Dem M inv,catch,0.0346108563,0.024227599409999998,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,30,Dem M pred,catch,0.0275509749,0.01928568243,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,29,Dem L inv,catch,0.005764287,0.004035000899999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,28,Dem L pred,catch,0.003902228,0.0027315596,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,27,Côtier S inv,catch,0.002413785,0.0016896494999999998,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Cֳ´tier S inv
28_646_Guinea_(1998),routing_scenario,26,Capitaine royal,catch,0.00322339265,0.002256374855,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,24,Côtier M inv,catch,0.06601909,0.046213363,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Cֳ´tier M inv
28_646_Guinea_(1998),routing_scenario,23,Petit capitaine,catch,0.0136735281,0.009571469669999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,22,Mulets,catch,0.013702116,0.0095914812,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,21,Disques,catch,0.006258938,0.0043812566,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,20,Mâchoiron,catch,0.03797333,0.026581331,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Mֳ¢choiron
28_646_Guinea_(1998),routing_scenario,18,Côtier L pred,catch,0.0167031847,0.011692229289999998,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Cֳ´tier L pred
28_646_Guinea_(1998),routing_scenario,17,Gros capitaine,catch,0.004137971,0.0028965796999999996,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,16,Bars,catch,0.100516438,0.0703615066,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,15,Pel S inv,catch,0.09572245,0.067005715,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,13,Ethmalose,catch,0.248826936,0.17417885519999998,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,12,Côtier pel S inv,catch,0.0463841632,0.03246891424,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Cֳ´tier pel S inv
28_646_Guinea_(1998),routing_scenario,11,Côtier pel L pred,catch,0.0198441483,0.013890903809999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Cֳ´tier pel L pred
28_646_Guinea_(1998),routing_scenario,10,Thons mineurs,catch,0.002621422,0.0018349953999999998,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,9,Thons majeurs,catch,6.19128e-05,4.333896e-05,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,8,Sélaciens M côtiers,catch,0.0124656232,0.00872593624,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Sֳ©laciens M cֳ´tiers
28_646_Guinea_(1998),routing_scenario,7,Sélaciens M prof,catch,0.005621521,0.0039350647,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Sֳ©laciens M prof
28_646_Guinea_(1998),routing_scenario,6,Sélaciens L côtiers,catch,0.009999693,0.0069997851,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Sֳ©laciens L cֳ´tiers
28_646_Guinea_(1998),routing_scenario,40,Benthos,external_loss,0.0,0.0016864563,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,39,Crustacés,external_loss,0.0,0.005241617549999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Crustacֳ©s
28_646_Guinea_(1998),routing_scenario,38,Céphalopodes,external_loss,0.0,0.016176341099999998,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Cֳ©phalopodes
28_646_Guinea_(1998),routing_scenario,33,Dem S inv,external_loss,0.0,0.0016864563,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,32,Dem S pred,external_loss,0.0,0.0021953807999999997,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,31,Dem M inv,external_loss,0.0,0.01038325689,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,30,Dem M pred,external_loss,0.0,0.00826529247,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,29,Dem L inv,external_loss,0.0,0.0017292860999999998,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,28,Dem L pred,external_loss,0.0,0.0011706684,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,27,Côtier S inv,external_loss,0.0,0.0007241354999999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Cֳ´tier S inv
28_646_Guinea_(1998),routing_scenario,26,Capitaine royal,external_loss,0.0,0.0009670177949999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,24,Côtier M inv,external_loss,0.0,0.019805727,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Cֳ´tier M inv
28_646_Guinea_(1998),routing_scenario,23,Petit capitaine,external_loss,0.0,0.00410205843,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,22,Mulets,external_loss,0.0,0.0041106348,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,21,Disques,external_loss,0.0,0.0018776814,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,20,Mâchoiron,external_loss,0.0,0.011391999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Mֳ¢choiron
28_646_Guinea_(1998),routing_scenario,18,Côtier L pred,external_loss,0.0,0.005010955409999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Cֳ´tier L pred
28_646_Guinea_(1998),routing_scenario,17,Gros capitaine,external_loss,0.0,0.0012413913,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,16,Bars,external_loss,0.0,0.030154931399999998,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,15,Pel S inv,external_loss,0.0,0.028716735,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,13,Ethmalose,external_loss,0.0,0.0746480808,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,12,Côtier pel S inv,external_loss,0.0,0.01391524896,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Cֳ´tier pel S inv
28_646_Guinea_(1998),routing_scenario,11,Côtier pel L pred,external_loss,0.0,0.00595324449,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Cֳ´tier pel L pred
28_646_Guinea_(1998),routing_scenario,10,Thons mineurs,external_loss,0.0,0.0007864266,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,9,Thons majeurs,external_loss,0.0,1.857384e-05,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,
28_646_Guinea_(1998),routing_scenario,8,Sélaciens M côtiers,external_loss,0.0,0.0037396869599999995,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Sֳ©laciens M cֳ´tiers
28_646_Guinea_(1998),routing_scenario,7,Sélaciens M prof,external_loss,0.0,0.0016864563,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Sֳ©laciens M prof
28_646_Guinea_(1998),routing_scenario,6,Sélaciens L côtiers,external_loss,0.0,0.0029999079,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,0.3,Sֳ©laciens L cֳ´tiers
28_646_Guinea_(1998),routing_scenario,44,Detritus,p,3186.728727712485,3187.075908577545,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,44,Detritus,q,3186.728727712485,3187.075908577545,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,40,Benthos,M0,27.803399754458592,27.80564836285859,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,39,Crustacés,M0,0.7398010262500007,0.7467898496500006,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Crustacֳ©s
